Site,Family,Genus,Species,ID,PW,LA,LMA,DepEnv,Common/Rare,Spec #,Notes 1,Notes 2,Notes 3,Notes 4,Margin,Lobation,Size Type,Primary Venation,Normalized Area,LOGAREA
Bridge Creek (Crooked River),Juglandaceae,Pterocarya,sp,Pterocarya sp,0.078,6.12,83.4,Lake,,Painted Hills 3929 Pterocarya sp 87,UCMP,,,,,,,,6.12,0.786458671
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.038,2.59,66.7,Lake,,Grays Ranch 3748 Quercus clarnensis 6,UCMP,,,,,,,,2.59,0.413674705
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.065,7.35,68.1,Lake,,Grays Ranch 3748 Quercus clarnensis 7,UCMP,,,,,,,,7.35,0.866518074
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.102,14.37,74.2,Lake,,Grays Ranch 3748 Quercus clarnensis 10,UCMP,,,,,,,,14.37,1.15748838
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.086,9.68,75.9,Lake,,Quercus berryi UF 10195 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,9.68,0.985689576
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.085,7.63,82.5,Lake,,Grays Ranch 3748 Quercus maybe ,UCMP,,,,,,,,7.63,0.882445698
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.121,13.87,85.6,Lake,,Grays Ranch 3748 Quercus berryi 3,UCMP,,,,,,,,13.87,1.142033123
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.056,2.93,85.8,Lake,,Grays Ranch 3751 Quercus berryi 1,UCMP,,,,,,,,2.93,0.46653933
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.074,5.03,86.8,Lake,,Quercus berryi UF 10206 Crooked River 258a,Meyer and Manchester (1997),,,,,,,,5.03,0.70197101
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.105,9.65,88.5,Lake,,Painted Hills 3748 Quercus berryi 52,UCMP,,,,,,,,9.65,0.984684981
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.081,5.45,89.9,Lake,,Grays Ranch 3748 Quercus clarnensis 8,UCMP,,,,,,,,5.45,0.73616471
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.085,6.04,90,Lake,,Grays Ranch 3748 Quercus berryi  11,UCMP,,,,,,,,6.04,0.780718291
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.101,8.38,90.6,Lake,,Grays Ranch 3930 Quercus berryi,UCMP,,,,,,,,8.38,0.92322816
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.089,6.42,91,Lake,,Grays Ranch 3748 Cedrelospermum lineatum  5 and Quercus berryi,UCMP,,,,,,,,6.42,0.807603008
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.069,3.81,91.9,Lake,,Quercus berryi UF 10199 10200 10204 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,3.81,0.581405625
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.093,6.28,94.7,Lake,,Grays Ranch 3748 Quercus berryi 7,UCMP,,,,,,,,6.28,0.798131944
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.065,3.06,94.7,Lake,,Grays Ranch 3748 Quercus berryi  22,UCMP,,,,,,,,3.06,0.485480227
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.103,7.79,94.7,Lake,,Quercus berryi UF 10191 Crooked River 28A,Meyer and Manchester (1997),,,,,,,,7.79,0.891787091
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.145,15.16,95,Lake,,Quercus berryi UF 10208 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,15.16,1.180618781
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.058,2.45,95.1,Lake,,Grays Ranch 3748 Quercus berryi  21,UCMP,,,,,,,,2.45,0.389289974
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.133,12.71,95.2,Lake,,Quercus berryi UF 10193 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,12.71,1.104062784
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.077,4.18,96.1,Lake,,Grays Ranch 3748 Quercus berryi  9,UCMP,,,,,,,,4.18,0.621118822
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.063,2.71,97.2,Lake,,Grays Ranch 3748 Quercus berryi  20,UCMP,,,,,,,,2.71,0.432740545
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.11,8.15,97.3,Lake,,Painted Hills 3748 Quercus berryi 53,UCMP,,,,,,,,8.15,0.911280366
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.077,3.68,100.3,Lake,,Quercus berryi UF 10199 10200 10204 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,3.68,0.565489968
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.115,8.32,100.4,Lake,,Painted Hills 3748 Quercus berryi 490,UCMP,,,,,,,,8.32,0.9200398
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.073,3.33,100.7,Lake,,Quercus berryi UF 10188 10207 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,3.33,0.522478141
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.126,9.76,101,Lake,,Grays Ranch 3748 Quercus clarnensis 5,UCMP,,,,,,,,9.76,0.989512866
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.091,5.1,101.1,Lake,,Grays Ranch 3748 Quercus berryi 5,UCMP,,,,,,,,5.1,0.707902923
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.065,2.59,101.2,Lake,,Grays Ranch 3748 Quercus berryi  17,UCMP,,,,,,,,2.59,0.413333802
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.055,1.87,101.5,Lake,,Grays Ranch 3748 Quercus berryi  16,UCMP,,,,,,,,1.87,0.271181302
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.103,6.35,101.8,Lake,,Painted Hills 3748 Quercus berryi 50,UCMP,,,,,,,,6.35,0.80257363
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.088,4.65,101.9,Lake,,Quercus berryi UF 10210 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,4.65,0.667670513
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.093,5.25,102,Lake,,Grays Ranch 3748 Quercus berryi  8,UCMP,,,,,,,,5.25,0.719779026
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.068,2.74,102.2,Lake,,Quercus berryi UF 10188 10207 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,2.74,0.437171805
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.119,8.26,103,Lake,,Painted Hills 3748 Quercus berryi 49,UCMP,,,,,,,,8.26,0.917154782
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.15,12.74,104.4,Lake,,Quercus berryi UF 10193 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,12.74,1.105075912
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.087,4.27,104.6,Lake,,Quercus berryi UF 10194 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,4.27,0.630574412
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.128,9.17,104.8,Lake,,Grays Ranch 3748 Quercus berryi 11,UCMP,,,,,,,,9.17,0.962222067
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.073,2.92,105.4,Lake,,Quercus berryi UF 10199 10200 10204 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,2.92,0.465847833
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.146,11.5,106.1,Lake,,UCMP3748 Quercus berryi 12668,UCMP,,,,,,,,11.5,1.060802474
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.146,11.36,107,Lake,,Grays Ranch 3749 Quercus berryi 25607,UCMP,,,,,,,,11.36,1.055492624
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.102,5.26,108.6,Lake,,Grays Ranch 3748 Quercus berryi  1,UCMP,,,,,,,,5.26,0.720989294
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.142,9.56,111.7,Lake,,Quercus berryi UF 10189 10190 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,9.56,0.980581122
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.125,7.33,111.8,Lake,,Grays Ranch 3748 Quercus berryi 4,UCMP,,,,,,,,7.33,0.865159369
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.127,7.54,112.5,Lake,,Quercus berryi UF 10189 10190 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,7.54,0.877427443
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.114,5.83,113.7,Lake,,Grays Ranch 3748 Quercus berryi  10,UCMP,,,,,,,,5.83,0.765421018
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.083,3,115.4,Lake,,Grays Ranch 3748 Quercus clarnensis 4,UCMP,,,,,,,,3,0.477755007
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.078,2.62,116.3,Lake,,UCMP3748 Quercus berryi 12668 B,UCMP,,,,,,,,2.62,0.41865041
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.138,8.1,116.7,Lake,,Painted Hills 3748 Quercus berryi 51,UCMP,,,,,,,,8.1,0.90836297
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.079,2.61,116.9,Lake,,Painted Hills 3748 Quercus berryi 46,UCMP,,,,,,,,2.61,0.416713383
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.067,1.87,117,Lake,,Quercus berryi UF 10205 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,1.87,0.271992074
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.105,4.57,117.3,Lake,,Quercus berryi UF 10192 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,4.57,0.659772108
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.074,1.98,124,Lake,,Quercus berryi UF 10202 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,1.98,0.29565351
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.11,4.18,125.6,Lake,,Grays Ranch 3748 Quercus berryi 15,UCMP,,,,,,,,4.18,0.620837338
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.099,3.31,126.9,Lake,,Grays Ranch 3748 Quercus berryi and Ostrya oregoniana ,UCMP,,,,,,,,3.31,0.520403348
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.116,4.46,128.4,Lake,,Grays Ranch 3748 Quercus clarnensis 9,UCMP,,,,,,,,4.46,0.648978221
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.102,3.33,129.6,Lake,,Grays Ranch 3748 Quercus berryi  18,UCMP,,,,,,,,3.33,0.522417106
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.097,2.96,130.3,Lake,,Painted Hills 3748 Ostrya oregoniana and Quercus newberryi 37,UCMP,,,,,,,,2.96,0.471012411
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.083,2.16,130.3,Lake,,Grays Ranch 3748 Quercus berryi  6,UCMP,,,,,,,,2.16,0.335167538
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.102,3.26,130.6,Lake,,Grays Ranch 3748 Quercus berryi  13,UCMP,,,,,,,,3.26,0.513211605
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.08,1.97,131.1,Lake,,Quercus berryi UF 10188 10207 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,1.97,0.294369657
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.109,3.73,131.1,Lake,,Grays Ranch 3748 Quercus berryi  3,UCMP,,,,,,,,3.73,0.57123982
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.085,2.21,132,Lake,,Grays Ranch 3748 Quercus beryi  2,UCMP,,,,,,,,2.21,0.343476539
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.113,3.85,132.7,Lake,,Grays Ranch 3748 Quercus berryi  24,UCMP,,,,,,,,3.85,0.585177725
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.093,2.56,133.3,Lake,,Quercus berryi UF 10196 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,2.56,0.407714423
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.099,2.76,136.1,Lake,,Grays Ranch 3930 Quercus berryi 2,UCMP,,,,,,,,2.76,0.440792468
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.075,1.54,137.6,Lake,,Grays Ranch 3748 Quercus berryi  14,UCMP,,,,,,,,1.54,0.188816874
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.115,3.58,137.9,Lake,,Grays Ranch 3748 Quercus berryi  12,UCMP,,,,,,,,3.58,0.55383086
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.099,2.67,138.2,Lake,,Grays Ranch 3748 Quercus berryi 6,UCMP,,,,,,,,2.67,0.426668848
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.067,1.18,139.8,Lake,,Grays Ranch 3748 Quercus berryi  15,UCMP,,,,,,,,1.18,0.073288241
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.073,1.34,142.5,Lake,,Grays Ranch 3748 Quercus clarnensis 2,UCMP,,,,,,,,1.34,0.126273334
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.099,2.22,148.3,Lake,,Grays Ranch 3748 Quercus berryi  4,UCMP,,,,,,,,2.22,0.345934324
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.132,3.81,150,Lake,,Grays Ranch 3748 Quercus berryi 2,UCMP,,,,,,,,3.81,0.581058093
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.074,1.19,150.1,Lake,,Quercus berryi UF 10203 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,1.19,0.073768923
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.079,1.37,150.4,Lake,,Grays Ranch 3748 Quercus berryi,UCMP,,,,,,,,1.37,0.137142927
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.068,0.99,151.4,Lake,,Grays Ranch 3748 Quercus berryi  5,UCMP,,,,,,,,0.99,-0.005332297
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.077,1.25,151.7,Lake,,Grays Ranch 3748 Quercus berryi  19,UCMP,,,,,,,,1.25,0.098605312
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.115,2.39,160.8,Lake,,Grays Ranch 3748 Quercus berryi  7,UCMP,,,,,,,,2.39,0.378833068
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.133,3.08,164,Lake,,Grays Ranch 3748 Quercus berryi 8,UCMP,,,,,,,,3.08,0.489022262
Bridge Creek (Crooked River),Fagaceae,Quercus,berryi,Quercus berryi,0.148,3.56,167.8,Lake,,Grays Ranch 3748 Quercus berryi  23,UCMP,,,,,,,,3.56,0.551091069
Bridge Creek (Crooked River),Fagaceae,Quercus,consimilis,Quercus consimilis,0.078,6.72,81.1,Lake,,Grays Ranch 3748 Quercus consimilis  2,UCMP,,,,,,,,6.72,0.827610976
Bridge Creek (Crooked River),Fagaceae,Quercus,consimilis,Quercus consimilis,0.087,5.48,94.9,Lake,,Grays Ranch 3749 Quercus consimilis  1,UCMP,,,,,,,,5.48,0.738546785
Bridge Creek (Crooked River),Fagaceae,Quercus,consimilis,Quercus consimilis,0.143,12.66,101,Lake,,Grays Ranch 3748 Quercus consimilis Knowlton,UCMP,,,,,,,,12.66,1.102470101
Bridge Creek (Crooked River),Rosaceae,Rosa,hilliae,Rosa hilliae,0.043,4.43,60.6,Lake,,Rosa hilliae USNM 458400 Crooked River 8778A,Meyer and Manchester (1997),,,,,,,,4.43,0.646779723
Bridge Creek (Crooked River),Rosaceae,Rosa,hilliae,Rosa hilliae,0.04,1.57,85.4,Lake,,Rosa hilliae UF 10271 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,1.57,0.195304233
Bridge Creek (Crooked River),Rosaceae,Rosa,hilliae,Rosa hilliae,0.051,1.79,97.1,Lake,,Rosa hilliae UF 10461 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,1.79,0.253182388
Bridge Creek (Crooked River),Rosaceae,Rosa,hilliae,Rosa hilliae,0.042,1.16,98.5,Lake,,Grays Ranch 3748 Rosa hillae Lesq 1,UCMP,,,,,,,,1.16,0.06473757
Bridge Creek (Crooked River),Rosaceae,Rosa,hilliae,Rosa hilliae,0.065,2.41,103.8,Lake,,Rosa hilliae UCMP 12701 Crooked River 3748,UCMP,,,,,,,,2.41,0.382671775
Bridge Creek (Crooked River),Rosaceae,Rosa,hilliae,Rosa hilliae,0.067,2.43,106.2,Lake,,Painted Hills 3748 Rosa hilliae 70,UCMP,,,,,,,,2.43,0.385893206
Bridge Creek (Crooked River),Rosaceae,Rosa,hilliae,Rosa hilliae,0.066,2.16,110.2,Lake,,Painted Hills 3748 Rosa hilliae 69,UCMP,,,,,,,,2.16,0.334206374
Bridge Creek (Crooked River),Rosaceae,Rosa,hilliae,Rosa hilliae,0.073,2.4,113.4,Lake,,UCMP3748 Rosa hilliae 12701,UCMP,,,,,,,,2.4,0.380551125
Bridge Creek (Crooked River),Rosaceae,Rosa,hilliae,Rosa hilliae,0.05,0.51,153.2,Lake,,Rosa hilliae UF 10461 Crooked River 258A,Meyer and Manchester (1997),,,,,,,,0.51,-0.29418502
Bridge Creek (Crooked River),Ulmaceae,Ulmus,sp 1,Ulmus sp 1,0.054,8.14,57,Lake,,Grays Ranch 3930 Ulmus sp 1 1,UCMP,,,,,,,,8.14,0.910674927
Bridge Creek (Fossil),Fabaceae,(Fabaceae),sp,(Fabaceae) sp,0.15,9.87,114.8,Lake,,Leguminosae gen et sp indet UF 10369 Fossil 250,Meyer and Manchester (1997),,,,,,,,9.87,0.994349933
Bridge Creek (Fossil),Sapindaceae,Acer,ashwillii,Acer ashwillii,0.057,29,36.4,Lake,,Acer ashwillii UF 10422 Fossil 250,Meyer and Manchester (1997),,,,,,,,29,1.462367327
Bridge Creek (Fossil),Sapindaceae,Acer,glabroides,Acer glabroides,0.072,7.04,74.9,Lake,,Acer glabroides UF 10424 Fossil 250,Meyer and Manchester (1997),,,,,,,,7.04,0.84752639
Bridge Creek (Fossil),Sapindaceae,Acer,glabroides,Acer glabroides,0.086,6.93,86.2,Lake,,Acer glabroides UF 10423A Fossil 250,Meyer and Manchester (1997),,,,,,,,6.93,0.840690931
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.063,12.65,54.1,Lake,,Fossil PA15 Alnus heterodonta  10,UCMP,,,,,,,,12.65,1.102220348
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.11,36.55,55.2,Lake,,Fossil PA15 Alnus heterodonta  14,UCMP,,,,,,,,36.55,1.562843023
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.081,17.73,57.4,Lake,,Fossil High School JDNM17 Alnus heterodonta 13737,JODA,,,,,,,,17.73,1.248669248
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.094,23.4,58.1,Lake,,Fossil PA15 Alnus heterodonta  27,UCMP,,,,,,,,23.4,1.369251899
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.078,15.73,58.2,Lake,,Fossil PA15 Alnus heterodonta  5,UCMP,,,,,,,,15.73,1.196755807
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.097,22.26,60.6,Lake,,Fossil High School JDNM17 Alnus heterodonta 10435,JODA,,,,,,,,22.26,1.347502137
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.158,55.14,61.9,Lake,,Fossil High School JDNM17 Alnus sp 11365,JODA,,,,,,,,55.14,1.74143706
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.16,56.42,62,Lake,,Fossil High School JDNM17 Alnus sp 10448,JODA,,,,,,,,56.42,1.751416232
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.104,22.78,62.9,Lake,,Fossil High School JDNM17 Alnus heterodonta 10445,JODA,,,,,,,,22.78,1.357526475
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.093,16.62,65.3,Lake,,Fossil High School JDNM17 Alnus heterodonta 13426,JODA,,,,,,,,16.62,1.220581995
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.139,36.74,65.5,Lake,,Fossil High School JDNM17 ALnus heterodonta 13558,JODA,,,,,,,,36.74,1.56514758
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.101,18.61,66.8,Lake,,Fossil High School JDNM17 Alnus heterodonta 13381,JODA,,,,,,,,18.61,1.269679485
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.109,21.46,67,Lake,,Fossil PA15 Alnus heterodonta  21,UCMP,,,,,,,,21.46,1.331540482
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.129,29.11,67.9,Lake,,Fossil PA15 Alnus heterodonta  23,UCMP,,,,,,,,29.11,1.464048203
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.085,12.48,68.1,Lake,,Fossil High School JDNM17 Alnus heterodonta 13412,JODA,,,,,,,,12.48,1.096232263
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.12,24.13,69,Lake,,Fossil High School JDNM17 Alnus heterodonta 13346,JODA,,,,,,,,24.13,1.382563009
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.122,24.03,69.8,Lake,,Fossil PA15 Alnus heterodonta  18,UCMP,,,,,,,,24.03,1.380800361
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.11,19.33,70,Lake,,Fossil High School JDNM17 Alnus heterodonta 13350,JODA,,,,,,,,19.33,1.286134514
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.103,16.81,70.2,Lake,,Fossil PA15 Alnus heterodonta  24,UCMP,,,,,,,,16.81,1.2256557
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.12,22.55,70.8,Lake,,Fossil High School JDNM17 Alnus heterodonta 13393,JODA,,,,,,,,22.55,1.353220303
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.17,43.71,71.8,Lake,,Fossil High School JDNM17 Alnus heterodonta 11753,JODA,,,,,,,,43.71,1.640622744
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.119,21.19,71.9,Lake,,Fossil PA15 Alnus heterodonta  20,UCMP,,,,,,,,21.19,1.326154505
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.09,12.03,72.1,Lake,,Fossil High School JDNM17 Alnus heterodonta 13570,JODA,,,,,,,,12.03,1.080168144
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.101,15.08,72.2,Lake,,Fossil PA15 Alnus heterodonta  13,UCMP,,,,,,,,15.08,1.178421299
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.094,12.91,72.6,Lake,,Fossil High School JDNM17 Alnus heterodonta 13537,JODA,,,,,,,,12.91,1.111041041
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.1,14.58,72.9,Lake,,Fossil High School JDNM17 Alnus heterodonta 10428,JODA,,,,,,,,14.58,1.16361202
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.179,42.47,75.4,Lake,,Fossil P5203 Alnus heterodonta  6,UCMP,,,,,,,,42.47,1.628068456
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.122,19.21,76,Lake,,Fossil PA15 Alnus heterodonta  22,UCMP,,,,,,,,19.21,1.283418495
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.08,8.08,76.7,Lake,,Fossil P5203 Alnus heterodonta  5,UCMP,,,,,,,,8.08,0.907379701
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.094,11.18,77,Lake,,Fossil High School JDNM17 Alnus heterodonta 10428,JODA,,,,,,,,11.18,1.048589431
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.106,12.53,80.3,Lake,,Fossil High School JDNM17 Alnus heterodonta 11264,JODA,,,,,,,,12.53,1.09785571
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.192,40.03,81.5,Lake,,Fossil PA15 Alnus heterodonta  19,UCMP,,,,,,,,40.03,1.602426544
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.151,24.18,81.9,Lake,,Fossil High School JDNM17 Alnus heterodonta maybe 13571,JODA,,,,,,,,24.18,1.383509853
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.117,14.61,82.1,Lake,,Fossil PA15 Alnus heterodonta  17,UCMP,,,,,,,,14.61,1.164582941
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.113,13.21,83.1,Lake,,Fossil P5203 Alnus heterodonta  1,UCMP,,,,,,,,13.21,1.120989832
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.083,6.75,84.2,Lake,,Fossil PA15 Alnus heterodonta  25,UCMP,,,,,,,,6.75,0.82908361
Bridge Creek (Fossil),Betulaceae,Alnus,heterodonta,Alnus heterodonta,0.121,14.48,84.5,Lake,,Fossil High School JDNM17 Alnus heterodonta 13402,JODA,,,,,,,,14.48,1.160750206
